1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
15177,1.3505374,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
15178,1.452312,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
15179,1.6957486,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
15180,1.3974975,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
15181,1.459637,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
15182,1.3560538,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
15183,1.5728565,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
15184,1.8137221,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1
15185,1.3467098,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
15186,1.3281802,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
15187,1.2436329,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1
15188,1.7097135,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1
15189,1.6775409,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
15190,1.1335037,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
15191,1.7209935,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
15192,1.5324187,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
15193,1.7969887,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0
15194,1.9816159,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
15195,1.8459469,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
15196,1.6133982,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
15197,1.5763901,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
15198,1.4437125,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
15199,1.6852754,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
15200,1.702879,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1
15201,1.6719714,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1
15202,1.8033756,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
15203,1.4789952,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1
15204,1.6238265,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
15205,1.7577364,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1
15206,1.9104284,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1
15207,1.1512548,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
15208,1.9432673,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1
15209,1.4165475,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
15210,1.8898296,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
15211,1.6323395,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1
15212,2.0337131,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1
15213,1.8212411,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
15214,1.3544717,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
15215,1.8230896,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1
15216,1.5880784,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1
15217,1.2553877,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
15218,1.4698533,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
15219,1.3783799,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1
15220,1.8634077,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
15221,1.5141016,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
15222,1.9977955,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1
15223,1.3577342,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1
15224,1.7627149,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1
15225,1.5182855,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1
15226,1.8641515,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
15227,1.3219285,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0
15228,1.5651302,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
15229,1.7160519,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
15230,1.5552849,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
15231,1.5694026,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1
15232,1.5434862,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
15233,1.3660613,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
15234,1.9221228,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
15235,1.6567899,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
15236,1.2152703,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
15237,1.6092337,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1
15238,1.8883719,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
15239,1.8270526,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
15240,1.5359255,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
15241,1.6258748,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
15242,1.7237465,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0
15243,1.6745142,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1
15244,1.3629639,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1
15245,1.2926867,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
15246,1.6892275,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1
15247,1.3266848,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
15248,1.8125459,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0
15249,1.7829038,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0
15250,1.5279902,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1
15251,1.6787442,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1
15252,1.429986,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
15253,1.8046205,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
15254,1.5963652,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1
15255,1.2396073,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
15256,1.5007937,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
15257,1.636866,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1
15258,1.6810399,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
15259,1.4824312,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1
15260,1.4892259,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
15261,1.6775804,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1
15262,1.6543759,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
15263,1.4207942,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1
15264,1.7721031,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
15265,1.6463145,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
15266,1.2554902,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
15267,1.7246958,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
15268,1.7879709,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1
15269,1.2289716,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
15270,1.3964096,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
15271,1.4431725,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
15272,2.0462904,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1
15273,1.626865,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
15274,1.5408165,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1
15275,1.3976173,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
15276,1.5136948,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1
15277,1.6012502,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
15278,1.8530945,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1
15279,1.8723413,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1
15280,1.4618428,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1
15281,1.8109587,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
15282,1.4594761,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
15283,1.6456066,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
15284,0.87172711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15285,1.5202527,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
15286,1.6627235,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0
15287,1.2673962,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0
15288,1.7664667,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
15289,1.6634132,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
15290,1.8302702,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
15291,1.6448884,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1
15292,1.1696521,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
15293,1.7073747,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
15294,1.8093609,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
15295,1.3302574,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1
15296,1.7224964,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1
15297,0.46287441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15298,1.0919517,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1
15299,1.5496671,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0
15300,2.1146646,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1
15301,2.0257976,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1
15302,1.2560974,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
15303,1.4740919,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1
15304,1.9972962,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1
15305,1.753445,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
15306,1.3202542,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1
15307,2.211488,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
15308,1.4483283,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
15309,2.10393,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
15310,1.3207494,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
15311,1.8673885,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
15312,1.4105822,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
15313,1.9263816,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
15314,1.7969658,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1
15315,1.4666051,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0
15316,1.7046193,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
15317,1.2275496,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
15318,1.4617695,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1
15319,1.7114197,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
15320,1.8680612,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1
15321,1.2916334,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
15322,1.7592046,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
15323,1.1717445,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
15324,1.9366636,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0
15325,1.8406436,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1
15326,1.6254125,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
15327,2.1279714,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1
15328,1.5287421,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
15329,1.5938948,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1
15330,1.9145216,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1
15331,1.5210488,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0
15332,1.448527,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0
15333,1.9097321,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
15334,1.9332324,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
15335,1.3945163,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
15336,1.4600172,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
15337,1.5014518,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
15338,2.1349645,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1
15339,1.6048422,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
15340,1.3371282,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
15341,1.8217658,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1
15342,1.0832795,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
15343,1.8181125,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
15344,1.3189867,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
15345,1.2234411,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
15346,1.2633774,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
15347,1.8971748,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
15348,1.2451917,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
15349,1.29062,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
15350,1.510442,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
15351,1.4048709,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
15352,1.9998829,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
15353,1.3922238,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
15354,1.6864551,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1
15355,1.5119644,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
15356,1.8881586,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
15357,1.5975014,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1
15358,1.3009256,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
15359,1.8045034,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
15360,1.8268636,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1
15361,1.722137,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1
15362,1.4483132,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
15363,1.7523715,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
15364,1.9316927,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1
15365,1.4608659,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
15366,1.585223,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0
15367,1.4425551,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
15368,1.5954906,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
15369,1.039223,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
15370,0.87187755,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15371,1.6861606,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1
15372,1.660589,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0
15373,1.8334697,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
15374,1.3648409,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0
15375,1.3204715,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
15376,1.7242053,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
15377,1.4296993,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
15378,1.7330065,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0
15379,1.851123,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1
15380,1.3725045,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0
15381,1.8599385,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
15382,1.821093,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1
15383,1.7447704,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
15384,1.696692,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1
15385,1.4407628,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
15386,1.5132406,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1
15387,1.8459924,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1
15388,1.8817593,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1
15389,1.6495064,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1
15390,1.718971,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0
15391,1.3569212,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
15392,1.6630931,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
15393,1.5981789,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1
15394,2.0048091,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1
15395,1.4139624,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
15396,1.6917439,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1
15397,1.6373177,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1
15398,1.3563925,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
15399,0.98315364,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15400,1.2527474,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
15401,1.369974,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
15402,1.0375315,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0
15403,1.4691808,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0
15404,1.7939185,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
15405,1.7844604,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1
15406,1.8336159,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
15407,1.4521254,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
15408,1.990502,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
15409,1.5516052,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
15410,1.1306353,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
15411,1.8550791,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0
15412,0.8718797,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15413,1.897984,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
15414,1.2120801,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
15415,1.11341,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0
15416,1.61041,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1
15417,1.4853891,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
15418,1.3235347,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
15419,1.3444741,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
15420,1.3472327,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
15421,1.7430866,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1
15422,1.8891585,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
15423,1.9556949,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
15424,1.2872101,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1
15425,1.6580317,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
15426,1.0567801,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
15427,1.9467905,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1
15428,1.9403838,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
15429,1.6035637,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
15430,1.6648289,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
15431,1.4056973,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1
15432,1.7159535,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
15433,1.5370946,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
15434,1.0584031,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
15435,1.1624075,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
15436,1.6850326,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
15437,1.141633,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
15438,1.7773722,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1
15439,1.3849406,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
15440,1.2839476,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1
15441,1.4327211,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
15442,1.1624128,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
15443,1.5245064,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
15444,1.2870473,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1
15445,1.2387284,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
15446,1.3339244,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0
15447,1.6872396,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1
15448,1.7213289,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
15449,1.881807,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
15450,1.7406474,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1
15451,1.8598018,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1
15452,1.5465208,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1
15453,1.2624409,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0
15454,1.8267349,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1
15455,1.5378954,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
15456,1.6500189,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1
15457,1.6145686,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1
15458,1.8997101,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
15459,1.5032297,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
15460,1.6525748,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
15461,1.7939757,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
15462,1.958851,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1
15463,1.3646656,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
15464,1.7259396,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
15465,1.356396,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
15466,1.5317373,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
15467,1.2824708,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
15468,1.3090447,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
15469,1.5251932,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1
15470,1.376608,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
15471,2.1373992,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1
15472,1.7003052,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1
15473,1.0175533,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0
15474,1.0616621,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
15475,1.7162359,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
15476,1.6746771,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1
15477,1.572566,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
15478,1.2942504,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
15479,1.3003602,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
15480,1.4306254,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
15481,1.6594119,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
15482,1.4916588,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
15483,2.0251482,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
15484,1.3975961,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1
15485,1.4605733,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0
15486,1.4418235,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
15487,1.8753291,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1
15488,1.0436734,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
15489,1.5511291,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1
15490,1.6628188,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
15491,1.5946014,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1
15492,1.4327391,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
15493,1.6924284,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
15494,1.4817733,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1
15495,1.0816745,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
15496,1.6199832,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
15497,1.7414596,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
15498,1.0676807,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
15499,1.5816551,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
15500,1.486747,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
15501,1.7623364,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1
15502,1.9070916,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
15503,1.7489762,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0
15504,1.6017616,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
15505,1.7692535,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
15506,1.4295981,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1
15507,1.4111346,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1
15508,1.9818206,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
15509,1.3964663,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
15510,1.5312719,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0
15511,1.3269118,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
15512,1.6490802,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
15513,1.7863097,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
15514,1.6135619,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
15515,1.352824,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
15516,1.1040217,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
15517,1.2454941,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
15518,1.9738482,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0
15519,1.6126719,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
15520,1.6252993,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
15521,1.7303878,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
15522,1.8675039,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
15523,1.6173811,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1
15524,1.4556001,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
15525,1.3214782,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1
15526,1.758456,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
15527,1.4719406,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
15528,1.8081377,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
15529,1.2782946,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1
15530,1.2422038,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1
15531,1.3563131,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
15532,1.733099,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
15533,1.8322682,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1
