score,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8
1.0036469,1,1,1,2,0,0,2,2
1.0400614,1,1,1,2,0,0,2,3
1.1067636,1,1,1,2,0,0,3,1
1.1510514,1,1,1,2,0,0,3,2
1.2557403,1,1,1,2,0,0,3,3
1.0881803,1,1,1,2,0,1,0,2
1.2463809,1,1,1,2,0,1,0,3
1.1665478,1,1,1,2,0,1,1,2
1.289897,1,1,1,2,0,1,1,3
1.0225362,1,1,1,2,0,1,2,1
0.99620843,1,1,1,2,0,1,2,2
1.1816044,1,1,1,2,0,1,2,3
1.1221536,1,1,1,2,0,1,3,1
1.1524802,1,1,1,2,0,1,3,2
1.2554576,1,1,1,2,0,1,3,3
1.1150777,1,1,1,2,0,2,0,2
1.2032919,1,1,1,2,0,2,0,3
1.1756493,1,1,1,2,0,2,1,1
1.209011,1,1,1,2,0,2,1,2
1.379396,1,1,1,2,0,2,1,3
1.0498657,1,1,1,2,0,2,2,1
1.1130503,1,1,1,2,0,2,2,2
1.1887965,1,1,1,2,0,2,2,3
1.1778922,1,1,1,2,0,2,3,1
1.208764,1,1,1,2,0,2,3,2
1.3406543,1,1,1,2,0,2,3,3
1.2624971,1,1,1,2,0,3,0,2
1.4715278,1,1,1,2,0,3,0,3
1.3479533,1,1,1,2,0,3,1,1
1.348578,1,1,1,2,0,3,1,2
1.4905918,1,1,1,2,0,3,1,3
1.2749385,1,1,1,2,0,3,2,1
1.2561387,1,1,1,2,0,3,2,2
1.4046773,1,1,1,2,0,3,2,3
1.3102854,1,1,1,2,0,3,3,1
1.3328772,1,1,1,2,0,3,3,2
1.4272834,1,1,1,2,0,3,3,3
1.1609296,1,1,1,2,1,0,0,2
1.1984231,1,1,1,2,1,0,0,3
1.2274082,1,1,1,2,1,0,1,2
1.3032582,1,1,1,2,1,0,1,3
1.0318644,1,1,1,2,1,0,2,1
1.2019155,1,1,1,2,1,0,2,2
1.2314233,1,1,1,2,1,0,2,3
1.248911,1,1,1,2,1,0,3,1
1.3684114,1,1,1,2,1,0,3,2
1.443737,1,1,1,2,1,0,3,3
1.205047,1,1,1,2,1,1,0,2
1.3016633,1,1,1,2,1,1,0,3
1.1379786,1,1,1,2,1,1,1,2
1.2373686,1,1,1,2,1,1,1,3
1.04136,1,1,1,2,1,1,2,1
1.1324241,1,1,1,2,1,1,2,2
1.250448,1,1,1,2,1,1,2,3
1.1442803,1,1,1,2,1,1,3,1
1.2403697,1,1,1,2,1,1,3,2
1.3221565,1,1,1,2,1,1,3,3
1.2355846,1,1,1,2,1,2,0,2
1.3831767,1,1,1,2,1,2,0,3
1.1993467,1,1,1,2,1,2,1,1
1.1845986,1,1,1,2,1,2,1,2
1.3562709,1,1,1,2,1,2,1,3
1.1042315,1,1,1,2,1,2,2,1
1.1371071,1,1,1,2,1,2,2,2
1.304237,1,1,1,2,1,2,2,3
1.2401168,1,1,1,2,1,2,3,1
1.2952273,1,1,1,2,1,2,3,2
1.3948168,1,1,1,2,1,2,3,3
1.3622612,1,1,1,2,1,3,0,2
1.524166,1,1,1,2,1,3,0,3
1.2774845,1,1,1,2,1,3,1,1
1.3226981,1,1,1,2,1,3,1,2
1.432036,1,1,1,2,1,3,1,3
1.1971443,1,1,1,2,1,3,2,1
1.2725611,1,1,1,2,1,3,2,2
1.3573664,1,1,1,2,1,3,2,3
1.2204596,1,1,1,2,1,3,3,1
1.291642,1,1,1,2,1,3,3,2
1.3267746,1,1,1,2,1,3,3,3
1.0402379,1,1,1,2,2,0,0,2
1.1460598,1,1,1,2,2,0,0,3
1.1504173,1,1,1,2,2,0,1,2
1.2787682,1,1,1,2,2,0,1,3
1.0403602,1,1,1,2,2,0,2,1
1.0838405,1,1,1,2,2,0,2,2
1.1845628,1,1,1,2,2,0,2,3
1.2807498,1,1,1,2,2,0,3,1
1.2975082,1,1,1,2,2,0,3,2
1.4605997,1,1,1,2,2,0,3,3
1.1069185,1,1,1,2,2,1,0,2
1.3242913,1,1,1,2,2,1,0,3
1.0472666,1,1,1,2,2,1,1,1
1.0192714,1,1,1,2,2,1,1,2
1.2020547,1,1,1,2,2,1,1,3
1.1360503,1,1,1,2,2,1,2,1
1.1256409,1,1,1,2,2,1,2,2
1.2958014,1,1,1,2,2,1,2,3
1.1741914,1,1,1,2,2,1,3,1
1.1615518,1,1,1,2,2,1,3,2
1.2833841,1,1,1,2,2,1,3,3
1.089874,1,1,1,2,2,2,0,2
1.235379,1,1,1,2,2,2,0,3
1.0927054,1,1,1,2,2,2,1,1
1.1381403,1,1,1,2,2,2,1,2
1.303455,1,1,1,2,2,2,1,3
0.99706411,1,1,1,2,2,2,2,1
1.0142472,1,1,1,2,2,2,2,2
1.1255563,1,1,1,2,2,2,2,3
1.1118107,1,1,1,2,2,2,3,1
1.1234123,1,1,1,2,2,2,3,2
1.2584758,1,1,1,2,2,2,3,3
1.2805995,1,1,1,2,2,3,0,2
1.4937428,1,1,1,2,2,3,0,3
1.2047434,1,1,1,2,2,3,1,1
1.2150044,1,1,1,2,2,3,1,2
1.3371648,1,1,1,2,2,3,1,3
1.2306821,1,1,1,2,2,3,2,1
1.1479845,1,1,1,2,2,3,2,2
1.3341584,1,1,1,2,2,3,2,3
1.1854209,1,1,1,2,2,3,3,1
1.1726871,1,1,1,2,2,3,3,2
1.2370877,1,1,1,2,2,3,3,3
1.2858226,1,1,1,2,3,0,0,2
1.3509556,1,1,1,2,3,0,0,3
1.3935443,1,1,1,2,3,0,1,2
1.5027395,1,1,1,2,3,0,1,3
1.3083822,1,1,1,2,3,0,2,1
1.3714226,1,1,1,2,3,0,2,2
1.4480457,1,1,1,2,3,0,2,3
1.4419782,1,1,1,2,3,0,3,1
1.492994,1,1,1,2,3,0,3,2
1.64201,1,1,1,2,3,0,3,3
1.2676346,1,1,1,2,3,1,0,2
1.3957628,1,1,1,2,3,1,0,3
1.226036,1,1,1,2,3,1,1,1
1.2536004,1,1,1,2,3,1,1,2
1.307897,1,1,1,2,3,1,1,3
1.2201051,1,1,1,2,3,1,2,1
1.2382095,1,1,1,2,3,1,2,2
1.3529389,1,1,1,2,3,1,2,3
1.2895014,1,1,1,2,3,1,3,1
1.2803531,1,1,1,2,3,1,3,2
1.368806,1,1,1,2,3,1,3,3
1.2971976,1,1,1,2,3,2,0,2
1.4294628,1,1,1,2,3,2,0,3
1.2846254,1,1,1,2,3,2,1,1
1.3096155,1,1,1,2,3,2,1,2
1.4021319,1,1,1,2,3,2,1,3
1.2181587,1,1,1,2,3,2,2,1
1.2287068,1,1,1,2,3,2,2,2
1.3015449,1,1,1,2,3,2,2,3
1.3174441,1,1,1,2,3,2,3,1
1.3267545,1,1,1,2,3,2,3,2
1.3929836,1,1,1,2,3,2,3,3
1.3927115,1,1,1,2,3,3,0,2
1.6191278,1,1,1,2,3,3,0,3
1.2561568,1,1,1,2,3,3,1,1
1.290882,1,1,1,2,3,3,1,2
1.3917742,1,1,1,2,3,3,1,3
1.2088865,1,1,1,2,3,3,2,1
1.2286708,1,1,1,2,3,3,2,2
1.3433347,1,1,1,2,3,3,2,3
1.1757532,1,1,1,2,3,3,3,1
1.1759075,1,1,1,2,3,3,3,2
1.2263757,1,1,1,2,3,3,3,3
1.0459478,1,1,1,3,0,0,0,2
1.036955,1,1,1,3,0,0,0,3
1.1169919,1,1,1,3,0,0,1,2
1.1823629,1,1,1,3,0,0,1,3
1.0996426,1,1,1,3,0,0,2,1
1.1198049,1,1,1,3,0,0,2,2
1.1480426,1,1,1,3,0,0,2,3
1.162497,1,1,1,3,0,0,3,1
1.1648923,1,1,1,3,0,0,3,2
1.3110068,1,1,1,3,0,0,3,3
1.2325277,1,1,1,3,0,1,0,2
1.2496271,1,1,1,3,0,1,0,3
1.259889,1,1,1,3,0,1,1,2
1.3073384,1,1,1,3,0,1,1,3
1.2467679,1,1,1,3,0,1,2,1
1.2469547,1,1,1,3,0,1,2,2
1.3347502,1,1,1,3,0,1,2,3
1.2830833,1,1,1,3,0,1,3,1
1.2709141,1,1,1,3,0,1,3,2
1.3898754,1,1,1,3,0,1,3,3
1.2354143,1,1,1,3,0,2,0,2
1.2527871,1,1,1,3,0,2,0,3
1.3535545,1,1,1,3,0,2,1,1
1.3297259,1,1,1,3,0,2,1,2
1.4561406,1,1,1,3,0,2,1,3
1.2808617,1,1,1,3,0,2,2,1
1.279958,1,1,1,3,0,2,2,2
1.3106174,1,1,1,3,0,2,2,3
1.3046405,1,1,1,3,0,2,3,1
1.3228391,1,1,1,3,0,2,3,2
1.4461912,1,1,1,3,0,2,3,3
1.3936505,1,1,1,3,0,3,0,2
1.4300033,1,1,1,3,0,3,0,3
1.4170175,1,1,1,3,0,3,1,1
1.480276,1,1,1,3,0,3,1,2
1.5344522,1,1,1,3,0,3,1,3
1.4305587,1,1,1,3,0,3,2,1
1.3950316,1,1,1,3,0,3,2,2
1.4963076,1,1,1,3,0,3,2,3
1.4672408,1,1,1,3,0,3,3,1
1.4728385,1,1,1,3,0,3,3,2
1.5207499,1,1,1,3,0,3,3,3
1.0910684,1,1,1,3,1,0,0,2
1.0957117,1,1,1,3,1,0,0,3
1.1539673,1,1,1,3,1,0,1,2
1.1816844,1,1,1,3,1,0,1,3
1.1033896,1,1,1,3,1,0,2,1
1.1990156,1,1,1,3,1,0,2,2
1.1924554,1,1,1,3,1,0,2,3
1.242038,1,1,1,3,1,0,3,1
1.2942314,1,1,1,3,1,0,3,2
1.3868569,1,1,1,3,1,0,3,3
1.1215553,1,1,1,3,1,1,0,2
1.2047473,1,1,1,3,1,1,0,3
1.079724,1,1,1,3,1,1,1,2
1.0846152,1,1,1,3,1,1,1,3
1.1394145,1,1,1,3,1,1,2,1
1.158058,1,1,1,3,1,1,2,2
1.2656492,1,1,1,3,1,1,2,3
1.0844257,1,1,1,3,1,1,3,1
1.1252505,1,1,1,3,1,1,3,2
1.1916394,1,1,1,3,1,1,3,3
1.2740141,1,1,1,3,1,2,0,2
1.3372526,1,1,1,3,1,2,0,3
1.2431939,1,1,1,3,1,2,1,1
1.2591281,1,1,1,3,1,2,1,2
1.3487958,1,1,1,3,1,2,1,3
1.1756228,1,1,1,3,1,2,2,1
1.2330226,1,1,1,3,1,2,2,2
1.2877159,1,1,1,3,1,2,2,3
1.2440485,1,1,1,3,1,2,3,1
1.2890428,1,1,1,3,1,2,3,2
1.3476846,1,1,1,3,1,2,3,3
1.3269589,1,1,1,3,1,3,0,2
1.4401151,1,1,1,3,1,3,0,3
1.1945944,1,1,1,3,1,3,1,1
1.2791864,1,1,1,3,1,3,1,2
1.2932367,1,1,1,3,1,3,1,3
1.2380164,1,1,1,3,1,3,2,1
1.2456865,1,1,1,3,1,3,2,2
1.3018438,1,1,1,3,1,3,2,3
1.1658604,1,1,1,3,1,3,3,1
1.2308027,1,1,1,3,1,3,3,2
1.2252054,1,1,1,3,1,3,3,3
1.0503104,1,1,1,3,2,0,0,2
1.1139309,1,1,1,3,2,0,0,3
1.1304884,1,1,1,3,2,0,1,2
1.216273,1,1,1,3,2,0,1,3
1.1712685,1,1,1,3,2,0,2,1
1.120239,1,1,1,3,2,0,2,2
1.1783464,1,1,1,3,2,0,2,3
1.2639569,1,1,1,3,2,0,3,1
1.2250478,1,1,1,3,2,0,3,2
1.3755226,1,1,1,3,2,0,3,3
1.2080752,1,1,1,3,2,1,0,2
1.3292561,1,1,1,3,2,1,0,3
1.174145,1,1,1,3,2,1,1,2
1.2846973,1,1,1,3,2,1,1,3
1.2618906,1,1,1,3,2,1,2,1
1.2103899,1,1,1,3,2,1,2,2
1.3103603,1,1,1,3,2,1,2,3
1.2930917,1,1,1,3,2,1,3,1
1.1810608,1,1,1,3,2,1,3,2
1.3386588,1,1,1,3,2,1,3,3
1.152119,1,1,1,3,2,2,0,2
1.2476274,1,1,1,3,2,2,0,3
1.1727034,1,1,1,3,2,2,1,1
1.1809621,1,1,1,3,2,2,1,2
1.2862768,1,1,1,3,2,2,1,3
1.1117691,1,1,1,3,2,2,2,1
1.0576922,1,1,1,3,2,2,2,2
1.1130154,1,1,1,3,2,2,2,3
1.0979074,1,1,1,3,2,2,3,1
1.1128697,1,1,1,3,2,2,3,2
1.2061118,1,1,1,3,2,2,3,3
1.3173432,1,1,1,3,2,3,0,2
1.4757305,1,1,1,3,2,3,0,3
1.2303607,1,1,1,3,2,3,1,1
1.2466685,1,1,1,3,2,3,1,2
1.2990801,1,1,1,3,2,3,1,3
1.3077292,1,1,1,3,2,3,2,1
1.2298691,1,1,1,3,2,3,2,2
1.3096298,1,1,1,3,2,3,2,3
1.2177826,1,1,1,3,2,3,3,1
1.1828297,1,1,1,3,2,3,3,2
1.2367077,1,1,1,3,2,3,3,3
1.1987517,1,1,1,3,3,0,0,2
1.2924511,1,1,1,3,3,0,0,3
1.3376361,1,1,1,3,3,0,1,2
1.4114002,1,1,1,3,3,0,1,3
1.3259917,1,1,1,3,3,0,2,1
1.3027959,1,1,1,3,3,0,2,2
1.4068193,1,1,1,3,3,0,2,3
1.4301943,1,1,1,3,3,0,3,1
1.4351991,1,1,1,3,3,0,3,2
1.4422429,1,1,1,3,3,0,3,3
1.1610305,1,1,1,3,3,1,0,2
1.2587793,1,1,1,3,3,1,0,3
1.0518099,1,1,1,3,3,1,1,1
1.1467012,1,1,1,3,3,1,1,2
1.1511925,1,1,1,3,3,1,1,3
1.2069802,1,1,1,3,3,1,2,1
1.2077874,1,1,1,3,3,1,2,2
1.2970295,1,1,1,3,3,1,2,3
1.1814737,1,1,1,3,3,1,3,1
1.1682512,1,1,1,3,3,1,3,2
1.1874708,1,1,1,3,3,1,3,3
1.1659803,1,1,1,3,3,2,0,2
1.2831547,1,1,1,3,3,2,0,3
1.2306432,1,1,1,3,3,2,1,1
1.2331233,1,1,1,3,3,2,1,2
1.3198884,1,1,1,3,3,2,1,3
1.1422788,1,1,1,3,3,2,2,1
1.0731494,1,1,1,3,3,2,2,2
1.174986,1,1,1,3,3,2,2,3
1.1826805,1,1,1,3,3,2,3,1
1.1932616,1,1,1,3,3,2,3,2
1.1929696,1,1,1,3,3,2,3,3
1.2121433,1,1,1,3,3,3,0,2
1.431293,1,1,1,3,3,3,0,3
1.0679945,1,1,1,3,3,3,1,1
1.1543572,1,1,1,3,3,3,1,2
1.1886547,1,1,1,3,3,3,1,3
1.144565,1,1,1,3,3,3,2,1
1.0582806,1,1,1,3,3,3,2,2
1.1751537,1,1,1,3,3,3,2,3
0.98781323,1,1,1,3,3,3,3,1
0.99725497,1,1,1,3,3,3,3,2
1.0386657,1,1,1,3,3,3,3,3
0.91008353,1,1,2,0,0,0,0,2
1.0222338,1,1,2,0,0,0,0,3
0.87618566,1,1,2,0,0,0,1,2
1.0542729,1,1,2,0,0,0,1,3
0.79142207,1,1,2,0,0,0,2,1
0.98456115,1,1,2,0,0,0,2,2
1.0490026,1,1,2,0,0,0,2,3
1.0022161,1,1,2,0,0,0,3,1
1.027177,1,1,2,0,0,0,3,2
1.1537833,1,1,2,0,0,0,3,3
1.0294664,1,1,2,0,0,1,0,2
1.2560453,1,1,2,0,0,1,0,3
1.0275879,1,1,2,0,0,1,1,2
1.2356757,1,1,2,0,0,1,1,3
1.0772609,1,1,2,0,0,1,2,1
1.0242642,1,1,2,0,0,1,2,2
1.26873,1,1,2,0,0,1,2,3
1.0953314,1,1,2,0,0,1,3,1
1.1257464,1,1,2,0,0,1,3,2
1.2712476,1,1,2,0,0,1,3,3
1.0059086,1,1,2,0,0,2,0,2
1.1325452,1,1,2,0,0,2,0,3
0.85254735,1,1,2,0,0,2,1,1
0.93024021,1,1,2,0,0,2,1,2
1.1032937,1,1,2,0,0,2,1,3
0.91940767,1,1,2,0,0,2,2,1
1.0020229,1,1,2,0,0,2,2,2
1.107757,1,1,2,0,0,2,2,3
0.95017833,1,1,2,0,0,2,3,1
0.99893308,1,1,2,0,0,2,3,2
1.1247874,1,1,2,0,0,2,3,3
1.1945,1,1,2,0,0,3,0,2
1.4036413,1,1,2,0,0,3,0,3
1.112674,1,1,2,0,0,3,1,1
1.1782776,1,1,2,0,0,3,1,2
1.2998738,1,1,2,0,0,3,1,3
1.1894592,1,1,2,0,0,3,2,1
1.1429569,1,1,2,0,0,3,2,2
1.3118126,1,1,2,0,0,3,2,3
1.1601688,1,1,2,0,0,3,3,1
1.1855569,1,1,2,0,0,3,3,2
1.2574521,1,1,2,0,0,3,3,3
1.0496804,1,1,2,0,1,0,0,2
1.1657126,1,1,2,0,1,0,0,3
1.077261,1,1,2,0,1,0,1,2
1.2448901,1,1,2,0,1,0,1,3
0.99693918,1,1,2,0,1,0,2,1
1.1264725,1,1,2,0,1,0,2,2
1.2221019,1,1,2,0,1,0,2,3
1.2057623,1,1,2,0,1,0,3,1
1.2350715,1,1,2,0,1,0,3,2
1.3745558,1,1,2,0,1,0,3,3
1.1493794,1,1,2,0,1,1,0,2
1.3286172,1,1,2,0,1,1,0,3
1.1407288,1,1,2,0,1,1,1,2
1.2664635,1,1,2,0,1,1,1,3
1.1392437,1,1,2,0,1,1,2,1
1.1410996,1,1,2,0,1,1,2,2
1.3408449,1,1,2,0,1,1,2,3
1.1807472,1,1,2,0,1,1,3,1
1.2495602,1,1,2,0,1,1,3,2
1.3564368,1,1,2,0,1,1,3,3
1.0478135,1,1,2,0,1,2,0,2
1.2064357,1,1,2,0,1,2,0,3
1.0001382,1,1,2,0,1,2,1,1
1.0261352,1,1,2,0,1,2,1,2
1.1990932,1,1,2,0,1,2,1,3
0.91355467,1,1,2,0,1,2,2,1
0.99887758,1,1,2,0,1,2,2,2
1.1248125,1,1,2,0,1,2,2,3
1.0498072,1,1,2,0,1,2,3,1
1.1096781,1,1,2,0,1,2,3,2
1.1904281,1,1,2,0,1,2,3,3
1.2843153,1,1,2,0,1,3,0,2
1.4637139,1,1,2,0,1,3,0,3
1.1239463,1,1,2,0,1,3,1,1
1.2128644,1,1,2,0,1,3,1,2
1.3164935,1,1,2,0,1,3,1,3
1.1544682,1,1,2,0,1,3,2,1
1.1684023,1,1,2,0,1,3,2,2
1.2995466,1,1,2,0,1,3,2,3
1.0779241,1,1,2,0,1,3,3,1
1.1691605,1,1,2,0,1,3,3,2
1.1970447,1,1,2,0,1,3,3,3
1.0588248,1,1,2,0,2,0,0,2
1.1690685,1,1,2,0,2,0,0,3
1.0725254,1,1,2,0,2,0,1,2
1.2692864,1,1,2,0,2,0,1,3
1.0385768,1,1,2,0,2,0,2,1
1.1143168,1,1,2,0,2,0,2,2
1.2053088,1,1,2,0,2,0,2,3
1.1769465,1,1,2,0,2,0,3,1
1.1903232,1,1,2,0,2,0,3,2
1.3635253,1,1,2,0,2,0,3,3
1.1830643,1,1,2,0,2,1,0,2
1.3705995,1,1,2,0,2,1,0,3
1.1423067,1,1,2,0,2,1,1,2
1.3384866,1,1,2,0,2,1,1,3
1.2063742,1,1,2,0,2,1,2,1
1.2135732,1,1,2,0,2,1,2,2
1.4453411,1,1,2,0,2,1,2,3
1.3097686,1,1,2,0,2,1,3,1
1.2706519,1,1,2,0,2,1,3,2
1.4495126,1,1,2,0,2,1,3,3
1.1108069,1,1,2,0,2,2,0,2
1.2610973,1,1,2,0,2,2,0,3
1.0177808,1,1,2,0,2,2,1,1
1.0700082,1,1,2,0,2,2,1,2
1.2633414,1,1,2,0,2,2,1,3
1.0703838,1,1,2,0,2,2,2,1
1.0697974,1,1,2,0,2,2,2,2
1.1968604,1,1,2,0,2,2,2,3
1.1178399,1,1,2,0,2,2,3,1
1.1023729,1,1,2,0,2,2,3,2
1.2593154,1,1,2,0,2,2,3,3
1.299678,1,1,2,0,2,3,0,2
1.5428237,1,1,2,0,2,3,0,3
1.1886847,1,1,2,0,2,3,1,1
1.232226,1,1,2,0,2,3,1,2
1.3955438,1,1,2,0,2,3,1,3
1.2804924,1,1,2,0,2,3,2,1
1.2012724,1,1,2,0,2,3,2,2
1.4326373,1,1,2,0,2,3,2,3
1.1882712,1,1,2,0,2,3,3,1
1.1671686,1,1,2,0,2,3,3,2
1.2781872,1,1,2,0,2,3,3,3
1.2676557,1,1,2,0,3,0,0,2
1.3310956,1,1,2,0,3,0,0,3
1.2476573,1,1,2,0,3,0,1,2
1.4454064,1,1,2,0,3,0,1,3
1.1998572,1,1,2,0,3,0,2,1
1.3179363,1,1,2,0,3,0,2,2
1.389962,1,1,2,0,3,0,2,3
1.4135323,1,1,2,0,3,0,3,1
1.4379187,1,1,2,0,3,0,3,2
1.6255744,1,1,2,0,3,0,3,3
1.3862214,1,1,2,0,3,1,0,2
1.5073817,1,1,2,0,3,1,0,3
1.3293577,1,1,2,0,3,1,1,2
1.4467727,1,1,2,0,3,1,1,3
1.3715149,1,1,2,0,3,1,2,1
1.3908588,1,1,2,0,3,1,2,2
1.5242293,1,1,2,0,3,1,2,3
1.3940196,1,1,2,0,3,1,3,1
1.4211636,1,1,2,0,3,1,3,2
1.5215918,1,1,2,0,3,1,3,3
1.259377,1,1,2,0,3,2,0,2
1.3948835,1,1,2,0,3,2,0,3
1.2674711,1,1,2,0,3,2,1,1
1.2848239,1,1,2,0,3,2,1,2
1.3914714,1,1,2,0,3,2,1,3
1.2258868,1,1,2,0,3,2,2,1
1.2506522,1,1,2,0,3,2,2,2
1.3359978,1,1,2,0,3,2,2,3
1.2760775,1,1,2,0,3,2,3,1
1.3315861,1,1,2,0,3,2,3,2
1.4085274,1,1,2,0,3,2,3,3
1.412243,1,1,2,0,3,3,0,2
1.6856924,1,1,2,0,3,3,0,3
1.3173739,1,1,2,0,3,3,1,1
1.3417276,1,1,2,0,3,3,1,2
1.4661301,1,1,2,0,3,3,1,3
1.3508317,1,1,2,0,3,3,2,1
1.3339309,1,1,2,0,3,3,2,2
1.5045316,1,1,2,0,3,3,2,3
1.2338016,1,1,2,0,3,3,3,1
1.2881584,1,1,2,0,3,3,3,2
1.3203876,1,1,2,0,3,3,3,3
0.98566943,1,1,2,1,0,0,0,2
1.0497333,1,1,2,1,0,0,0,3
0.90379786,1,1,2,1,0,0,1,2
1.0829892,1,1,2,1,0,0,1,3
1.0827646,1,1,2,1,0,0,2,1
1.1224668,1,1,2,1,0,0,2,2
1.2294357,1,1,2,1,0,0,2,3
1.1817307,1,1,2,1,0,0,3,1
1.1384251,1,1,2,1,0,0,3,2
1.3030742,1,1,2,1,0,0,3,3
1.1144444,1,1,2,1,0,1,0,2
1.237817,1,1,2,1,0,1,0,3
1.0550026,1,1,2,1,0,1,1,2
1.2248292,1,1,2,1,0,1,1,3
1.1762286,1,1,2,1,0,1,2,1
1.2116244,1,1,2,1,0,1,2,2
1.3596712,1,1,2,1,0,1,2,3
1.186991,1,1,2,1,0,1,3,1
1.2116715,1,1,2,1,0,1,3,2
1.3290188,1,1,2,1,0,1,3,3
1.1089267,1,1,2,1,0,2,0,2
1.2065097,1,1,2,1,0,2,0,3
0.94429046,1,1,2,1,0,2,1,2
1.1286312,1,1,2,1,0,2,1,3
1.1142966,1,1,2,1,0,2,2,1
1.1586043,1,1,2,1,0,2,2,2
1.2593729,1,1,2,1,0,2,2,3
1.1311386,1,1,2,1,0,2,3,1
1.1027284,1,1,2,1,0,2,3,2
1.2291298,1,1,2,1,0,2,3,3
1.3020771,1,1,2,1,0,3,0,2
1.391798,1,1,2,1,0,3,0,3
1.2349263,1,1,2,1,0,3,1,1
1.2389408,1,1,2,1,0,3,1,2
1.3406261,1,1,2,1,0,3,1,3
1.3050025,1,1,2,1,0,3,2,1
1.332263,1,1,2,1,0,3,2,2
1.450792,1,1,2,1,0,3,2,3
1.272446,1,1,2,1,0,3,3,1
1.2994192,1,1,2,1,0,3,3,2
1.3535575,1,1,2,1,0,3,3,3
1.0626302,1,1,2,1,1,0,0,2
1.153125,1,1,2,1,1,0,0,3
1.0573238,1,1,2,1,1,0,1,2
1.1812477,1,1,2,1,1,0,1,3
1.1338444,1,1,2,1,1,0,2,1
1.1703854,1,1,2,1,1,0,2,2
1.2763778,1,1,2,1,1,0,2,3
1.2371218,1,1,2,1,1,0,3,1
1.2500669,1,1,2,1,1,0,3,2
1.3879831,1,1,2,1,1,0,3,3
1.1440541,1,1,2,1,1,1,0,2
1.2786901,1,1,2,1,1,1,0,3
1.0758977,1,1,2,1,1,1,1,2
1.1748488,1,1,2,1,1,1,1,3
1.0941842,1,1,2,1,1,1,2,1
1.175034,1,1,2,1,1,1,2,2
1.3145003,1,1,2,1,1,1,2,3
1.1192783,1,1,2,1,1,1,3,1
1.1845925,1,1,2,1,1,1,3,2
1.2953886,1,1,2,1,1,1,3,3
1.1405648,1,1,2,1,1,2,0,2
1.2600745,1,1,2,1,1,2,0,3
0.96274757,1,1,2,1,1,2,1,1
1.0450311,1,1,2,1,1,2,1,2
1.1808405,1,1,2,1,1,2,1,3
1.0135933,1,1,2,1,1,2,2,1
1.1226884,1,1,2,1,1,2,2,2
1.1762793,1,1,2,1,1,2,2,3
1.1123115,1,1,2,1,1,2,3,1
1.1537939,1,1,2,1,1,2,3,2
1.2246648,1,1,2,1,1,2,3,3
1.3266941,1,1,2,1,1,3,0,2
1.4799334,1,1,2,1,1,3,0,3
1.1272362,1,1,2,1,1,3,1,1
1.1887046,1,1,2,1,1,3,1,2
1.2969235,1,1,2,1,1,3,1,3
1.1978414,1,1,2,1,1,3,2,1
1.2026865,1,1,2,1,1,3,2,2
1.3269513,1,1,2,1,1,3,2,3
1.1241078,1,1,2,1,1,3,3,1
1.1791931,1,1,2,1,1,3,3,2
1.2081432,1,1,2,1,1,3,3,3
1.06305,1,1,2,1,2,0,0,2
1.2137896,1,1,2,1,2,0,0,3
1.0144346,1,1,2,1,2,0,1,2
1.2451686,1,1,2,1,2,0,1,3
1.2204187,1,1,2,1,2,0,2,1
1.18608,1,1,2,1,2,0,2,2
1.3141978,1,1,2,1,2,0,2,3
1.3650516,1,1,2,1,2,0,3,1
1.2442079,1,1,2,1,2,0,3,2
1.4402013,1,1,2,1,2,0,3,3
1.1735193,1,1,2,1,2,1,0,2
1.3949291,1,1,2,1,2,1,0,3
1.0928465,1,1,2,1,2,1,1,2
1.3288279,1,1,2,1,2,1,1,3
1.1370058,1,1,2,1,2,1,2,1
1.1227973,1,1,2,1,2,1,2,2
1.3091935,1,1,2,1,2,1,2,3
1.2820302,1,1,2,1,2,1,3,1
1.2063369,1,1,2,1,2,1,3,2
1.3515475,1,1,2,1,2,1,3,3
1.1195421,1,1,2,1,2,2,0,2
1.2663709,1,1,2,1,2,2,0,3
1.0815427,1,1,2,1,2,2,1,1
1.0122718,1,1,2,1,2,2,1,2
1.2068677,1,1,2,1,2,2,1,3
1.1364881,1,1,2,1,2,2,2,1
1.1225965,1,1,2,1,2,2,2,2
1.2472076,1,1,2,1,2,2,2,3
1.208387,1,1,2,1,2,2,3,1
1.1505237,1,1,2,1,2,2,3,2
1.303596,1,1,2,1,2,2,3,3
1.3091118,1,1,2,1,2,3,0,2
1.4937726,1,1,2,1,2,3,0,3
1.2425386,1,1,2,1,2,3,1,1
1.1687955,1,1,2,1,2,3,1,2
1.336969,1,1,2,1,2,3,1,3
1.2579775,1,1,2,1,2,3,2,1
1.2490064,1,1,2,1,2,3,2,2
1.3950183,1,1,2,1,2,3,2,3
1.2402469,1,1,2,1,2,3,3,1
1.191625,1,1,2,1,2,3,3,2
1.2855436,1,1,2,1,2,3,3,3
1.2385583,1,1,2,1,3,0,0,2
1.3382564,1,1,2,1,3,0,0,3
1.2609873,1,1,2,1,3,0,1,2
1.3983334,1,1,2,1,3,0,1,3
1.3710182,1,1,2,1,3,0,2,1
1.3472629,1,1,2,1,3,0,2,2
1.4433557,1,1,2,1,3,0,2,3
1.4404491,1,1,2,1,3,0,3,1
1.3846473,1,1,2,1,3,0,3,2
1.5696985,1,1,2,1,3,0,3,3
